,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,NEIGHBORHOOD,Crime_Index
6714,1280.0,1925.0,518500,OZONE PARK,3.9360000000000004
6715,1392.0,1925.0,565000,OZONE PARK,3.9360000000000004
6716,1392.0,1925.0,650000,OZONE PARK,3.9360000000000004
6717,1248.0,1925.0,577588,OZONE PARK,3.9360000000000004
6718,1612.0,1925.0,360000,OZONE PARK,3.9360000000000004
6719,1000.0,1950.0,659000,OZONE PARK,3.9360000000000004
6720,1200.0,1930.0,435000,OZONE PARK,3.9360000000000004
6721,1031.0,1920.0,492000,OZONE PARK,3.9360000000000004
6722,1178.0,1925.0,499999,OZONE PARK,3.9360000000000004
6723,1280.0,1945.0,469625,OZONE PARK,3.9360000000000004
6724,1046.0,1955.0,775000,QUEENS VILLAGE,4.026
6725,1175.0,1950.0,650000,QUEENS VILLAGE,4.026
6726,1160.0,1950.0,310000,QUEENS VILLAGE,4.026
6727,1663.0,1950.0,815000,QUEENS VILLAGE,4.026
6728,2001.0,1940.0,200000,QUEENS VILLAGE,4.026
6729,1073.0,1945.0,620000,QUEENS VILLAGE,4.026
6730,1440.0,1940.0,670000,QUEENS VILLAGE,4.026
6731,1200.0,1930.0,690000,QUEENS VILLAGE,4.026
6732,1539.0,1925.0,520000,QUEENS VILLAGE,4.026
6733,1680.0,1940.0,640300,QUEENS VILLAGE,4.026
6734,1551.0,1920.0,730000,QUEENS VILLAGE,4.026
6735,1880.0,1960.0,455000,QUEENS VILLAGE,4.026
6736,1514.0,1930.0,689000,QUEENS VILLAGE,4.026
6737,1460.0,1935.0,518000,QUEENS VILLAGE,4.026
6738,1012.0,1930.0,530000,QUEENS VILLAGE,4.026
6739,1496.0,1920.0,560000,QUEENS VILLAGE,4.026
6740,1535.0,1920.0,422331,QUEENS VILLAGE,4.026
6741,2246.0,1930.0,325000,QUEENS VILLAGE,4.026
6742,1200.0,1930.0,608500,QUEENS VILLAGE,4.026
6743,1320.0,1930.0,571300,QUEENS VILLAGE,4.026
6744,1528.0,1960.0,585000,QUEENS VILLAGE,4.026
6745,1548.0,1920.0,595000,QUEENS VILLAGE,4.026
6746,1216.0,1920.0,612000,QUEENS VILLAGE,4.026
6747,1216.0,1920.0,252000,QUEENS VILLAGE,4.026
6748,1216.0,1920.0,475000,QUEENS VILLAGE,4.026
6749,1200.0,1920.0,612000,QUEENS VILLAGE,4.026
6750,1200.0,1920.0,530000,QUEENS VILLAGE,4.026
6751,2463.0,1920.0,449000,QUEENS VILLAGE,4.026
6752,1280.0,1930.0,520000,QUEENS VILLAGE,4.026
6753,1408.0,1930.0,525000,QUEENS VILLAGE,4.026
6754,1716.0,1930.0,400000,QUEENS VILLAGE,4.026
6755,1716.0,1930.0,675000,QUEENS VILLAGE,4.026
6756,1716.0,1930.0,586000,QUEENS VILLAGE,4.026
6757,1736.0,1930.0,629000,QUEENS VILLAGE,4.026
6758,1573.0,1930.0,730000,QUEENS VILLAGE,4.026
6759,1168.0,1925.0,623000,QUEENS VILLAGE,4.026
6760,1168.0,1925.0,507000,QUEENS VILLAGE,4.026
6761,1152.0,1925.0,523000,QUEENS VILLAGE,4.026
6762,1120.0,1925.0,190000,QUEENS VILLAGE,4.026
6763,1312.0,1930.0,266000,QUEENS VILLAGE,4.026
6764,1312.0,1930.0,615000,QUEENS VILLAGE,4.026
6765,1288.0,1920.0,545000,QUEENS VILLAGE,4.026
6766,1344.0,1920.0,460000,QUEENS VILLAGE,4.026
6767,1691.0,1930.0,540000,QUEENS VILLAGE,4.026
6768,1600.0,1930.0,515000,QUEENS VILLAGE,4.026
6769,1760.0,1930.0,680000,QUEENS VILLAGE,4.026
6770,1828.0,1930.0,390000,QUEENS VILLAGE,4.026
6771,1360.0,1920.0,625000,QUEENS VILLAGE,4.026
6772,1008.0,1920.0,305000,QUEENS VILLAGE,4.026
6773,992.0,1920.0,450000,QUEENS VILLAGE,4.026
6774,992.0,1920.0,360500,QUEENS VILLAGE,4.026
6775,992.0,1920.0,520000,QUEENS VILLAGE,4.026
6776,1120.0,1920.0,398997,QUEENS VILLAGE,4.026
6777,1136.0,1920.0,480000,QUEENS VILLAGE,4.026
6778,1136.0,1920.0,487000,QUEENS VILLAGE,4.026
6779,1136.0,1920.0,625000,QUEENS VILLAGE,4.026
6780,1328.0,1950.0,275000,QUEENS VILLAGE,4.026
6781,1726.0,1930.0,570000,QUEENS VILLAGE,4.026
6782,1658.0,1925.0,320000,QUEENS VILLAGE,4.026
6783,1334.0,1925.0,334000,QUEENS VILLAGE,4.026
6784,1320.0,1920.0,620000,QUEENS VILLAGE,4.026
6785,1360.0,1930.0,515000,QUEENS VILLAGE,4.026
6786,1120.0,1925.0,545000,QUEENS VILLAGE,4.026
6787,1720.0,1930.0,593000,QUEENS VILLAGE,4.026
6788,1914.0,1935.0,669000,QUEENS VILLAGE,4.026
6789,1651.0,1935.0,515000,QUEENS VILLAGE,4.026
6790,1160.0,1925.0,450000,QUEENS VILLAGE,4.026
6791,1216.0,1925.0,486000,QUEENS VILLAGE,4.026
6792,1248.0,1925.0,579999,QUEENS VILLAGE,4.026
6793,1248.0,1925.0,520000,QUEENS VILLAGE,4.026
6794,1360.0,1925.0,520000,QUEENS VILLAGE,4.026
6795,1278.0,1920.0,590000,QUEENS VILLAGE,4.026
6796,1296.0,1930.0,500000,QUEENS VILLAGE,4.026
6797,1216.0,1940.0,508000,QUEENS VILLAGE,4.026
6798,1272.0,1925.0,635000,QUEENS VILLAGE,4.026
6799,1272.0,1925.0,560000,QUEENS VILLAGE,4.026
6800,1320.0,1925.0,668000,QUEENS VILLAGE,4.026
6801,1565.0,1925.0,660000,QUEENS VILLAGE,4.026
6802,1195.0,1930.0,600000,QUEENS VILLAGE,4.026
6803,1683.0,1950.0,460000,QUEENS VILLAGE,4.026
6804,1232.0,1935.0,465000,QUEENS VILLAGE,4.026
6805,1420.0,1930.0,605000,QUEENS VILLAGE,4.026
6806,1420.0,1930.0,540000,QUEENS VILLAGE,4.026
6807,1620.0,1930.0,617000,QUEENS VILLAGE,4.026
6808,1568.0,1930.0,585000,QUEENS VILLAGE,4.026
6809,1818.0,1945.0,540000,QUEENS VILLAGE,4.026
6810,1683.0,1945.0,528000,QUEENS VILLAGE,4.026
6811,1504.0,1930.0,565000,QUEENS VILLAGE,4.026
6812,1530.0,1950.0,485000,QUEENS VILLAGE,4.026
6813,1344.0,1920.0,510000,QUEENS VILLAGE,4.026
6814,1496.0,1920.0,510000,QUEENS VILLAGE,4.026
6815,1224.0,1955.0,480000,QUEENS VILLAGE,4.026
6816,1653.0,1940.0,590000,QUEENS VILLAGE,4.026
6817,1991.0,1940.0,838000,QUEENS VILLAGE,4.026
6818,1576.0,1950.0,599000,QUEENS VILLAGE,4.026
6819,1180.0,1930.0,610000,QUEENS VILLAGE,4.026
6820,1336.0,1925.0,452000,QUEENS VILLAGE,4.026
6821,1169.0,1950.0,645000,QUEENS VILLAGE,4.026
6822,1458.0,1965.0,560000,QUEENS VILLAGE,4.026
6823,1458.0,1965.0,540000,QUEENS VILLAGE,4.026
6824,832.0,1950.0,420000,QUEENS VILLAGE,4.026
6825,2000.0,1960.0,930000,QUEENS VILLAGE,4.026
6826,2572.0,1960.0,630000,QUEENS VILLAGE,4.026
6827,2220.0,1930.0,375000,QUEENS VILLAGE,4.026
6828,1450.0,1920.0,475000,QUEENS VILLAGE,4.026
6829,1225.0,1945.0,660000,QUEENS VILLAGE,4.026
6830,1364.0,1930.0,530000,QUEENS VILLAGE,4.026
6831,1215.0,1920.0,545000,QUEENS VILLAGE,4.026
6832,1422.0,1920.0,597000,QUEENS VILLAGE,4.026
6833,1548.0,1935.0,590000,QUEENS VILLAGE,4.026
6834,1628.0,1920.0,580000,QUEENS VILLAGE,4.026
6835,1584.0,1920.0,100000,QUEENS VILLAGE,4.026
6836,1248.0,1920.0,412000,QUEENS VILLAGE,4.026
6837,1120.0,1925.0,550000,QUEENS VILLAGE,4.026
6838,1643.0,1920.0,375000,QUEENS VILLAGE,4.026
6839,1136.0,1925.0,400000,QUEENS VILLAGE,4.026
6840,1358.0,1950.0,475000,QUEENS VILLAGE,4.026
6841,1606.0,1930.0,500154,QUEENS VILLAGE,4.026
6842,1606.0,1930.0,519307,QUEENS VILLAGE,4.026
6843,1136.0,1930.0,535000,QUEENS VILLAGE,4.026
6844,1990.0,1955.0,849000,QUEENS VILLAGE,4.026
6845,1674.0,1920.0,410000,QUEENS VILLAGE,4.026
6846,1674.0,1920.0,720000,QUEENS VILLAGE,4.026
6847,2000.0,1925.0,660000,QUEENS VILLAGE,4.026
6848,1670.0,1925.0,620000,QUEENS VILLAGE,4.026
6849,1482.0,1920.0,580000,QUEENS VILLAGE,4.026
6850,1280.0,1920.0,530000,QUEENS VILLAGE,4.026
6851,1776.0,1920.0,640000,QUEENS VILLAGE,4.026
6852,1088.0,1920.0,565000,QUEENS VILLAGE,4.026
6853,1462.0,1920.0,660000,QUEENS VILLAGE,4.026
6854,1440.0,1915.0,620000,QUEENS VILLAGE,4.026
6855,1360.0,1930.0,520000,QUEENS VILLAGE,4.026
6856,1692.0,1930.0,680000,QUEENS VILLAGE,4.026
6857,1928.0,1925.0,640000,QUEENS VILLAGE,4.026
6858,2910.0,1920.0,759898,QUEENS VILLAGE,4.026
6859,1200.0,1930.0,540000,QUEENS VILLAGE,4.026
6860,1478.0,1925.0,550000,QUEENS VILLAGE,4.026
6861,1560.0,1940.0,515000,QUEENS VILLAGE,4.026
6862,1908.0,1925.0,650000,QUEENS VILLAGE,4.026
6863,1552.0,1925.0,455000,QUEENS VILLAGE,4.026
6864,1552.0,1925.0,603500,QUEENS VILLAGE,4.026
6865,1300.0,1945.0,475000,QUEENS VILLAGE,4.026
6866,1340.0,1935.0,670000,QUEENS VILLAGE,4.026
6867,1074.0,1935.0,538000,QUEENS VILLAGE,4.026
6868,1224.0,1940.0,530000,QUEENS VILLAGE,4.026
6869,1528.0,1960.0,435000,QUEENS VILLAGE,4.026
6870,1368.0,1930.0,460000,QUEENS VILLAGE,4.026
6871,1248.0,1930.0,570000,QUEENS VILLAGE,4.026
6872,1432.0,1960.0,530000,QUEENS VILLAGE,4.026
6873,1528.0,1960.0,487500,QUEENS VILLAGE,4.026
6874,1440.0,1925.0,721951,QUEENS VILLAGE,4.026
6875,1140.0,1925.0,535000,QUEENS VILLAGE,4.026
6876,1376.0,1925.0,300000,QUEENS VILLAGE,4.026
6877,1700.0,1960.0,305000,QUEENS VILLAGE,4.026
6878,1414.0,1920.0,650000,QUEENS VILLAGE,4.026
6879,2065.0,1920.0,590000,QUEENS VILLAGE,4.026
6880,1270.0,1920.0,442000,QUEENS VILLAGE,4.026
6881,1422.0,1925.0,610000,QUEENS VILLAGE,4.026
6882,1528.0,1925.0,417000,QUEENS VILLAGE,4.026
6883,1140.0,1925.0,515000,QUEENS VILLAGE,4.026
6884,1288.0,2004.0,515000,QUEENS VILLAGE,4.026
6885,1180.0,1930.0,400000,QUEENS VILLAGE,4.026
6886,1620.0,1935.0,487273,QUEENS VILLAGE,4.026
6887,1156.0,1915.0,354375,QUEENS VILLAGE,4.026
6888,1156.0,1915.0,530000,QUEENS VILLAGE,4.026
6889,1408.0,1920.0,900000,QUEENS VILLAGE,4.026
6890,1428.0,1930.0,425000,QUEENS VILLAGE,4.026
6891,1382.0,2006.0,550000,QUEENS VILLAGE,4.026
6892,1382.0,2006.0,250000,QUEENS VILLAGE,4.026
6893,1620.0,1930.0,485000,QUEENS VILLAGE,4.026
6894,1132.0,1930.0,250000,QUEENS VILLAGE,4.026
6895,1136.0,1930.0,315000,QUEENS VILLAGE,4.026
6896,1127.0,1945.0,260000,QUEENS VILLAGE,4.026
6897,1072.0,1925.0,471000,QUEENS VILLAGE,4.026
6898,1050.0,1925.0,445000,QUEENS VILLAGE,4.026
6899,1520.0,1925.0,445000,QUEENS VILLAGE,4.026
6900,1520.0,1925.0,615000,QUEENS VILLAGE,4.026
6901,1278.0,1935.0,535000,QUEENS VILLAGE,4.026
6902,1731.0,1925.0,410000,QUEENS VILLAGE,4.026
6903,1193.0,1950.0,527000,QUEENS VILLAGE,4.026
6904,872.0,1930.0,470000,QUEENS VILLAGE,4.026
6905,928.0,1950.0,470000,QUEENS VILLAGE,4.026
6906,1818.0,1920.0,605000,QUEENS VILLAGE,4.026
6907,1476.0,1920.0,525000,QUEENS VILLAGE,4.026
6908,1654.0,1920.0,451000,QUEENS VILLAGE,4.026
6909,1170.0,1950.0,425000,QUEENS VILLAGE,4.026
6910,1560.0,1930.0,497500,QUEENS VILLAGE,4.026
6911,1474.0,1925.0,425000,QUEENS VILLAGE,4.026
6912,1744.0,1925.0,497000,QUEENS VILLAGE,4.026
6913,1444.0,1930.0,435000,QUEENS VILLAGE,4.026
6914,1136.0,1920.0,250000,QUEENS VILLAGE,4.026
6915,1136.0,1920.0,570000,QUEENS VILLAGE,4.026
6916,821.0,1940.0,900000,QUEENS VILLAGE,4.026
6917,881.0,1915.0,430000,QUEENS VILLAGE,4.026
6918,881.0,1915.0,451000,QUEENS VILLAGE,4.026
6919,1368.0,1925.0,218500,QUEENS VILLAGE,4.026
6920,1344.0,1935.0,577500,QUEENS VILLAGE,4.026
6921,1800.0,1935.0,430000,QUEENS VILLAGE,4.026
6922,1464.0,1930.0,580000,QUEENS VILLAGE,4.026
6923,1427.0,1925.0,380000,QUEENS VILLAGE,4.026
6924,1330.0,1930.0,466440,QUEENS VILLAGE,4.026
6925,1549.0,1930.0,545000,QUEENS VILLAGE,4.026
6926,1482.0,1930.0,566000,QUEENS VILLAGE,4.026
6927,1393.0,1950.0,615000,QUEENS VILLAGE,4.026
6928,1393.0,1950.0,455000,QUEENS VILLAGE,4.026
6929,1280.0,1930.0,198000,QUEENS VILLAGE,4.026
6930,1368.0,1925.0,625000,QUEENS VILLAGE,4.026
6931,1674.0,1925.0,625000,QUEENS VILLAGE,4.026
6932,1352.0,1925.0,495000,QUEENS VILLAGE,4.026
6933,1280.0,1920.0,369000,QUEENS VILLAGE,4.026
6934,1309.0,1920.0,275000,QUEENS VILLAGE,4.026
6935,1386.0,1920.0,430000,QUEENS VILLAGE,4.026
6936,1652.0,1920.0,499000,QUEENS VILLAGE,4.026
6937,1770.0,1920.0,397500,QUEENS VILLAGE,4.026
6938,2190.0,1930.0,378470,QUEENS VILLAGE,4.026
6939,1930.0,1930.0,525000,QUEENS VILLAGE,4.026
6940,1760.0,1930.0,365000,QUEENS VILLAGE,4.026
6941,1312.0,1930.0,500000,QUEENS VILLAGE,4.026
6942,1548.0,1940.0,489000,QUEENS VILLAGE,4.026
6943,1056.0,1965.0,440000,QUEENS VILLAGE,4.026
6944,1672.0,1930.0,625000,QUEENS VILLAGE,4.026
6945,1397.0,1925.0,415000,QUEENS VILLAGE,4.026
6946,1400.0,1930.0,450000,QUEENS VILLAGE,4.026
6947,1304.0,1930.0,598000,QUEENS VILLAGE,4.026
6948,1500.0,1930.0,765600,QUEENS VILLAGE,4.026
6949,1672.0,1930.0,400000,QUEENS VILLAGE,4.026
6950,1672.0,1930.0,618000,QUEENS VILLAGE,4.026
6951,1392.0,1930.0,390390,QUEENS VILLAGE,4.026
6952,1392.0,1920.0,465000,QUEENS VILLAGE,4.026
6953,1170.0,1955.0,690000,QUEENS VILLAGE,4.026
6954,1352.0,1920.0,610000,QUEENS VILLAGE,4.026
6955,1728.0,1920.0,600000,QUEENS VILLAGE,4.026
6956,1240.0,2006.0,500000,QUEENS VILLAGE,4.026
6957,1268.0,1920.0,535000,QUEENS VILLAGE,4.026
6958,1232.0,1925.0,515000,QUEENS VILLAGE,4.026
6959,1782.0,1925.0,354900,QUEENS VILLAGE,4.026
6960,1163.0,1945.0,546000,QUEENS VILLAGE,4.026
6961,1200.0,1930.0,525000,QUEENS VILLAGE,4.026
6962,1200.0,1935.0,390000,QUEENS VILLAGE,4.026
6963,1216.0,1935.0,447000,QUEENS VILLAGE,4.026
6964,1216.0,1935.0,500000,QUEENS VILLAGE,4.026
6965,1163.0,1945.0,515000,QUEENS VILLAGE,4.026
6966,1584.0,1935.0,460000,QUEENS VILLAGE,4.026
6967,1176.0,1925.0,370000,QUEENS VILLAGE,4.026
6968,1264.0,1925.0,585000,QUEENS VILLAGE,4.026
6969,1156.0,1925.0,470000,QUEENS VILLAGE,4.026
6970,1481.0,1935.0,434000,QUEENS VILLAGE,4.026
6971,1220.0,1950.0,540000,QUEENS VILLAGE,4.026
6972,1158.0,1950.0,456000,QUEENS VILLAGE,4.026
6973,1158.0,1950.0,430000,QUEENS VILLAGE,4.026
6974,1206.0,1950.0,114000,QUEENS VILLAGE,4.026
6975,1063.0,1945.0,450000,QUEENS VILLAGE,4.026
6976,1264.0,1920.0,540000,QUEENS VILLAGE,4.026
6977,844.0,1920.0,435000,QUEENS VILLAGE,4.026
6978,1110.0,1940.0,965000,QUEENS VILLAGE,4.026
6979,1264.0,1920.0,479000,QUEENS VILLAGE,4.026
6980,854.0,1920.0,310797,QUEENS VILLAGE,4.026
6981,1589.0,1940.0,499000,QUEENS VILLAGE,4.026
6982,1181.0,1945.0,412191,QUEENS VILLAGE,4.026
6983,1071.0,1945.0,460000,QUEENS VILLAGE,4.026
6984,1536.0,1930.0,360000,QUEENS VILLAGE,4.026
6985,1584.0,2005.0,542000,QUEENS VILLAGE,4.026
6986,1161.0,1930.0,615000,QUEENS VILLAGE,4.026
6987,1232.0,1950.0,489600,QUEENS VILLAGE,4.026
6988,930.0,1950.0,360000,QUEENS VILLAGE,4.026
6989,1286.0,1950.0,390000,QUEENS VILLAGE,4.026
6990,1476.0,1940.0,478000,QUEENS VILLAGE,4.026
6991,1026.0,1950.0,535000,QUEENS VILLAGE,4.026
6992,1100.0,1950.0,505000,QUEENS VILLAGE,4.026
6993,1900.0,1930.0,670000,QUEENS VILLAGE,4.026
6994,1038.0,1945.0,394000,QUEENS VILLAGE,4.026
6995,1144.0,1930.0,585000,QUEENS VILLAGE,4.026
6996,1144.0,1930.0,520000,QUEENS VILLAGE,4.026
6997,1800.0,1930.0,645000,QUEENS VILLAGE,4.026
6998,1243.0,1945.0,600000,QUEENS VILLAGE,4.026
6999,975.0,1950.0,450000,QUEENS VILLAGE,4.026
7000,1020.0,1945.0,525000,QUEENS VILLAGE,4.026
7001,1809.0,1970.0,510000,QUEENS VILLAGE,4.026
7002,1688.0,1935.0,479000,QUEENS VILLAGE,4.026
7003,1566.0,1940.0,375000,QUEENS VILLAGE,4.026
7004,1566.0,1940.0,375000,QUEENS VILLAGE,4.026
7005,948.0,1945.0,345000,QUEENS VILLAGE,4.026
7006,1144.0,1935.0,525000,QUEENS VILLAGE,4.026
7007,1348.0,1935.0,370000,QUEENS VILLAGE,4.026
7008,1144.0,1940.0,490000,QUEENS VILLAGE,4.026
7009,1284.0,1925.0,134442,QUEENS VILLAGE,4.026
7010,1056.0,1925.0,490000,QUEENS VILLAGE,4.026
7011,1056.0,1925.0,330000,QUEENS VILLAGE,4.026
7012,1056.0,1925.0,325000,QUEENS VILLAGE,4.026
7013,1272.0,1935.0,510000,QUEENS VILLAGE,4.026
7014,816.0,1935.0,442500,QUEENS VILLAGE,4.026
7015,1075.0,1945.0,460000,QUEENS VILLAGE,4.026
7016,978.0,1945.0,565000,QUEENS VILLAGE,4.026
7017,1204.0,1940.0,410000,QUEENS VILLAGE,4.026
7018,1683.0,1955.0,469000,QUEENS VILLAGE,4.026
7019,840.0,1950.0,225000,QUEENS VILLAGE,4.026
7020,672.0,1950.0,390000,QUEENS VILLAGE,4.026
7021,1319.0,1950.0,562000,QUEENS VILLAGE,4.026
7022,1031.0,1950.0,587000,QUEENS VILLAGE,4.026
7023,1031.0,1950.0,160000,QUEENS VILLAGE,4.026
7024,1031.0,1950.0,285000,QUEENS VILLAGE,4.026
7025,910.0,1950.0,534560,QUEENS VILLAGE,4.026
7026,1080.0,1950.0,251200,QUEENS VILLAGE,4.026
7027,1080.0,1950.0,510000,QUEENS VILLAGE,4.026
7028,1248.0,1950.0,475566,QUEENS VILLAGE,4.026
7029,1236.0,1950.0,490270,QUEENS VILLAGE,4.026
7030,2250.0,1945.0,460000,QUEENS VILLAGE,4.026
7031,1440.0,1920.0,1550000,REGO PARK,6.017
7032,1840.0,1930.0,2000000,REGO PARK,6.017
7033,1863.0,1940.0,700000,REGO PARK,6.017
7034,2202.0,1920.0,1600000,REGO PARK,6.017
7035,1512.0,1940.0,855000,REGO PARK,6.017
7036,2111.0,1940.0,1130000,REGO PARK,6.017
7037,2083.0,1945.0,1020000,REGO PARK,6.017
7038,2083.0,1945.0,900000,REGO PARK,6.017
7039,2083.0,1945.0,799000,REGO PARK,6.017
7040,1496.0,1940.0,1250000,REGO PARK,6.017
7041,1480.0,1945.0,1085000,REGO PARK,6.017
7042,1344.0,1925.0,960000,REGO PARK,6.017
7043,1344.0,1925.0,900000,REGO PARK,6.017
7044,1631.0,1925.0,875000,REGO PARK,6.017
7045,1344.0,1930.0,810000,REGO PARK,6.017
7046,1344.0,1925.0,870000,REGO PARK,6.017
7047,1668.0,1945.0,887468,REGO PARK,6.017
7048,4647.0,1940.0,1870000,REGO PARK,6.017
7049,1755.0,1950.0,600000,REGO PARK,6.017
7050,1280.0,1950.0,850000,REGO PARK,6.017
7051,1520.0,1937.0,850000,REGO PARK,6.017
7052,1520.0,1937.0,812000,REGO PARK,6.017
7053,1620.0,1938.0,750000,REGO PARK,6.017
7054,1340.0,1931.0,866000,REGO PARK,6.017
7055,1330.0,1932.0,920000,REGO PARK,6.017
7056,1330.0,1931.0,945000,REGO PARK,6.017
7057,1904.0,1935.0,1100000,REGO PARK,6.017
7058,1971.0,1935.0,1230000,REGO PARK,6.017
7059,1426.0,1938.0,1280000,REGO PARK,6.017
7060,1624.0,1940.0,1208000,REGO PARK,6.017
7061,1978.0,1950.0,1330000,REGO PARK,6.017
7062,1928.0,1950.0,1400000,REGO PARK,6.017
7063,1540.0,1948.0,1180000,REGO PARK,6.017
7064,1894.0,1958.0,995000,REGO PARK,6.017
7065,1645.0,1945.0,105000,REGO PARK,6.017
7066,1940.0,1950.0,1125000,REGO PARK,6.017
7067,1282.0,1929.0,378500,REGO PARK,6.017
7068,1282.0,1929.0,850000,REGO PARK,6.017
7069,1440.0,1929.0,780000,REGO PARK,6.017
7070,2072.0,1940.0,1250000,REGO PARK,6.017
7071,1078.0,1938.0,765000,REGO PARK,6.017
7072,946.0,1938.0,780000,REGO PARK,6.017
7073,946.0,1938.0,650000,REGO PARK,6.017
7074,1188.0,1939.0,750000,REGO PARK,6.017
7075,1536.0,1945.0,950000,REGO PARK,6.017
7076,1472.0,1929.0,840000,REGO PARK,6.017
7077,1655.0,1955.0,800000,REGO PARK,6.017
7078,1782.0,1940.0,760000,REGO PARK,6.017
7079,857.0,1935.0,699000,REGO PARK,6.017
7080,1084.0,1940.0,940000,REGO PARK,6.017
7081,946.0,1935.0,780000,REGO PARK,6.017
7082,1440.0,1945.0,773000,REGO PARK,6.017
7083,1782.0,1940.0,940000,REGO PARK,6.017
7084,1980.0,1950.0,990000,REGO PARK,6.017
7085,2035.0,1950.0,730000,REGO PARK,6.017
7086,1176.0,1910.0,411000,RICHMOND HILL,4.1610000000000005
7087,1176.0,1910.0,250000,RICHMOND HILL,4.1610000000000005
7088,1991.0,1910.0,790508,RICHMOND HILL,4.1610000000000005
7089,1749.0,1925.0,729500,RICHMOND HILL,4.1610000000000005
7090,1648.0,1925.0,740000,RICHMOND HILL,4.1610000000000005
7091,1310.0,1915.0,620000,RICHMOND HILL,4.1610000000000005
7092,1796.0,1915.0,781000,RICHMOND HILL,4.1610000000000005
7093,1720.0,1920.0,778500,RICHMOND HILL,4.1610000000000005
7094,2193.0,1915.0,825000,RICHMOND HILL,4.1610000000000005
7095,1428.0,1915.0,700000,RICHMOND HILL,4.1610000000000005
7096,1344.0,1915.0,600000,RICHMOND HILL,4.1610000000000005
7097,2230.0,1950.0,920000,RICHMOND HILL,4.1610000000000005
7098,1991.0,1915.0,830000,RICHMOND HILL,4.1610000000000005
7099,1991.0,1915.0,815000,RICHMOND HILL,4.1610000000000005
7100,1216.0,1910.0,580000,RICHMOND HILL,4.1610000000000005
7101,1324.0,1910.0,550000,RICHMOND HILL,4.1610000000000005
7102,1320.0,1920.0,721000,RICHMOND HILL,4.1610000000000005
7103,1616.0,1925.0,609000,RICHMOND HILL,4.1610000000000005
7104,1356.0,1915.0,390000,RICHMOND HILL,4.1610000000000005
7105,1872.0,1930.0,594000,RICHMOND HILL,4.1610000000000005
7106,1620.0,1935.0,630000,RICHMOND HILL,4.1610000000000005
7107,1778.0,1920.0,583000,RICHMOND HILL,4.1610000000000005
7108,1380.0,1920.0,590000,RICHMOND HILL,4.1610000000000005
7109,1476.0,1920.0,715000,RICHMOND HILL,4.1610000000000005
7110,1418.0,1920.0,475000,RICHMOND HILL,4.1610000000000005
7111,2800.0,1920.0,485000,RICHMOND HILL,4.1610000000000005
7112,1336.0,1920.0,525000,RICHMOND HILL,4.1610000000000005
7113,2034.0,1920.0,750000,RICHMOND HILL,4.1610000000000005
7114,1408.0,1920.0,590000,RICHMOND HILL,4.1610000000000005
7115,2058.0,1910.0,377500,RICHMOND HILL,4.1610000000000005
7116,2681.0,1920.0,743000,RICHMOND HILL,4.1610000000000005
7117,1584.0,1920.0,375000,RICHMOND HILL,4.1610000000000005
7118,1908.0,1920.0,631447,RICHMOND HILL,4.1610000000000005
7119,1350.0,1920.0,621000,RICHMOND HILL,4.1610000000000005
7120,1797.0,1920.0,770000,RICHMOND HILL,4.1610000000000005
7121,1528.0,1920.0,375000,RICHMOND HILL,4.1610000000000005
7122,1457.0,1920.0,490000,RICHMOND HILL,4.1610000000000005
7123,1913.0,1910.0,830000,RICHMOND HILL,4.1610000000000005
7124,2278.0,1910.0,870000,RICHMOND HILL,4.1610000000000005
7125,2026.0,1920.0,527000,RICHMOND HILL,4.1610000000000005
7126,1030.0,1915.0,517000,RICHMOND HILL,4.1610000000000005
7127,1485.0,1960.0,522500,RICHMOND HILL,4.1610000000000005
7128,2086.0,1910.0,635000,RICHMOND HILL,4.1610000000000005
7129,2178.0,1910.0,770000,RICHMOND HILL,4.1610000000000005
7130,2156.0,1930.0,659000,RICHMOND HILL,4.1610000000000005
7131,1500.0,1901.0,575000,RICHMOND HILL,4.1610000000000005
7132,1080.0,1915.0,495000,RICHMOND HILL,4.1610000000000005
7133,1080.0,1915.0,450000,RICHMOND HILL,4.1610000000000005
7134,1260.0,1925.0,775000,RICHMOND HILL,4.1610000000000005
7135,1616.0,1910.0,550000,RICHMOND HILL,4.1610000000000005
7136,1616.0,1910.0,545000,RICHMOND HILL,4.1610000000000005
7137,1484.0,1910.0,615000,RICHMOND HILL,4.1610000000000005
7138,1484.0,1910.0,460000,RICHMOND HILL,4.1610000000000005
7139,1238.0,1915.0,396000,RICHMOND HILL,4.1610000000000005
7140,1407.0,1930.0,547000,RICHMOND HILL,4.1610000000000005
7141,1862.0,1925.0,720500,RICHMOND HILL,4.1610000000000005
7142,1044.0,1920.0,405000,RICHMOND HILL,4.1610000000000005
7143,1248.0,1930.0,630000,RICHMOND HILL,4.1610000000000005
7144,2200.0,1920.0,420000,RICHMOND HILL,4.1610000000000005
7145,1430.0,1925.0,447650,RICHMOND HILL,4.1610000000000005
7146,1278.0,1930.0,360000,RICHMOND HILL,4.1610000000000005
7147,1672.0,1930.0,570000,RICHMOND HILL,4.1610000000000005
7148,1360.0,1930.0,420000,RICHMOND HILL,4.1610000000000005
7149,1536.0,1920.0,486606,RICHMOND HILL,4.1610000000000005
7150,1464.0,1925.0,405000,RICHMOND HILL,4.1610000000000005
7151,1280.0,1925.0,530000,RICHMOND HILL,4.1610000000000005
